14,Thrisur,2,04:17 AM,04:42 AM,25 Mins,04:20 AM,04:44 AM,24 Mins, 294 Kms,16343,2018-06-02
15,Shoranur Jn,2,05:30 AM,05:28 AM,2M Before,05:40 AM,05:55 AM,15 Mins, 327 Kms,16343,2018-06-02
16,Ottappalam,2,05:58 AM,06:11 AM,13 Mins,06:00 AM,06:13 AM,13 Mins, 336 Kms,16343,2018-06-02
17,Palakkad Jn,2,07:15 AM,06:42 AM,33M Before,07:30 AM,07:30 AM,No Delay, 367 Kms,16343,2018-06-02
18,Palghat Town,2,07:45 AM,07:43 AM,2M Before,07:50 AM,07:50 AM,No Delay, 371 Kms,16343,2018-06-02
19,Pollachi Jn,2,09:05 AM,08:40 AM,25M Before,09:10 AM,09:20 AM,10 Mins, 425 Kms,16343,2018-06-02
20,Palani,2,10:28 AM,10:30 AM,2 Mins,10:30 AM,10:47 AM,17 Mins, 488 Kms,16343,2018-06-02
21,Dindigul Jn,2,11:43 AM,11:55 AM,12 Mins,11:45 AM,11:57 AM,12 Mins, 546 Kms,16343,2018-06-02
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-06-03
2,Varkalasivagiri,1,11:04 PM,11:17 PM,13 Mins,11:05 PM,11:18 PM,13 Mins, 41 Kms,16343,2018-06-03
3,Kollam Jn,1,11:30 PM,11:44 PM,14 Mins,11:35 PM,11:47 PM,12 Mins, 64 Kms,16343,2018-06-03
4,Karunagapalli,2,11:58 PM,12:18 AM,20 Mins,11:59 PM,12:19 AM,20 Mins, 91 Kms,16343,2018-06-03
5,Kayankulam Jn,2,12:19 AM,12:37 AM,18 Mins,12:20 AM,12:38 AM,18 Mins, 105 Kms,16343,2018-06-03
6,Mavelikara,2,12:30 AM,12:49 AM,19 Mins,12:31 AM,12:50 AM,19 Mins, 113 Kms,16343,2018-06-03
7,Chengannur,2,12:41 AM,01:04 AM,23 Mins,12:43 AM,01:06 AM,23 Mins, 125 Kms,16343,2018-06-03
8,Tiruvalla,2,12:53 AM,01:19 AM,26 Mins,12:54 AM,01:21 AM,27 Mins, 134 Kms,16343,2018-06-03
9,Changanaseri,2,01:04 AM,01:33 AM,29 Mins,01:05 AM,01:44 AM,39 Mins, 142 Kms,16343,2018-06-03
10,Kottayam,2,01:25 AM,02:08 AM,43 Mins,01:28 AM,02:12 AM,44 Mins, 160 Kms,16343,2018-06-03
11,Ernakulam Town,2,02:55 AM,03:31 AM,36 Mins,03:00 AM,03:41 AM,41 Mins, 223 Kms,16343,2018-06-03
12,Idaplli,2,03:11 AM,03:54 AM,43 Mins,03:12 AM,03:55 AM,43 Mins, 229 Kms,16343,2018-06-03
13,Aluva,2,03:28 AM,04:15 AM,47 Mins,03:30 AM,04:17 AM,47 Mins, 240 Kms,16343,2018-06-03
14,Thrisur,2,04:17 AM,05:04 AM,47 Mins,04:20 AM,05:07 AM,47 Mins, 294 Kms,16343,2018-06-03
15,Shoranur Jn,2,05:30 AM,05:53 AM,23 Mins,05:40 AM,06:24 AM,44 Mins, 327 Kms,16343,2018-06-03
16,Ottappalam,2,05:58 AM,06:42 AM,44 Mins,06:00 AM,06:44 AM,44 Mins, 336 Kms,16343,2018-06-03
17,Palakkad Jn,2,07:15 AM,07:17 AM,2 Mins,07:30 AM,07:45 AM,15 Mins, 367 Kms,16343,2018-06-03
18,Palghat Town,2,07:45 AM,07:55 AM,10 Mins,07:50 AM,08:00 AM,10 Mins, 371 Kms,16343,2018-06-03
19,Pollachi Jn,2,09:05 AM,08:50 AM,15M Before,09:10 AM,09:10 AM,No Delay, 425 Kms,16343,2018-06-03
20,Palani,2,10:28 AM,10:35 AM,7 Mins,10:30 AM,10:52 AM,22 Mins, 488 Kms,16343,2018-06-03
21,Dindigul Jn,2,11:43 AM,11:52 AM,9 Mins,11:45 AM,11:55 AM,10 Mins, 546 Kms,16343,2018-06-03
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-06-04
2,Varkalasivagiri,1,11:04 PM,11:20 PM,16 Mins,11:05 PM,11:21 PM,16 Mins, 41 Kms,16343,2018-06-04
3,Kollam Jn,1,11:30 PM,11:45 PM,15 Mins,11:35 PM,11:49 PM,14 Mins, 64 Kms,16343,2018-06-04
4,Karunagapalli,2,11:58 PM,12:17 AM,19 Mins,11:59 PM,12:18 AM,19 Mins, 91 Kms,16343,2018-06-04
5,Kayankulam Jn,2,12:19 AM,12:35 AM,16 Mins,12:20 AM,12:36 AM,16 Mins, 105 Kms,16343,2018-06-04
6,Mavelikara,2,12:30 AM,12:46 AM,16 Mins,12:31 AM,12:47 AM,16 Mins, 113 Kms,16343,2018-06-04
7,Chengannur,2,12:41 AM,01:02 AM,21 Mins,12:43 AM,01:03 AM,20 Mins, 125 Kms,16343,2018-06-04
8,Tiruvalla,2,12:53 AM,01:16 AM,23 Mins,12:54 AM,01:17 AM,23 Mins, 134 Kms,16343,2018-06-04
9,Changanaseri,2,01:04 AM,01:32 AM,28 Mins,01:05 AM,01:43 AM,38 Mins, 142 Kms,16343,2018-06-04
10,Kottayam,2,01:25 AM,02:09 AM,44 Mins,01:28 AM,02:12 AM,44 Mins, 160 Kms,16343,2018-06-04
11,Ernakulam Town,2,02:55 AM,03:23 AM,28 Mins,03:00 AM,03:28 AM,28 Mins, 223 Kms,16343,2018-06-04
12,Idaplli,2,03:11 AM,03:42 AM,31 Mins,03:12 AM,03:43 AM,31 Mins, 229 Kms,16343,2018-06-04
13,Aluva,2,03:28 AM,04:03 AM,35 Mins,03:30 AM,04:05 AM,35 Mins, 240 Kms,16343,2018-06-04
14,Thrisur,2,04:17 AM,04:57 AM,40 Mins,04:20 AM,05:00 AM,40 Mins, 294 Kms,16343,2018-06-04
15,Shoranur Jn,2,05:30 AM,05:35 AM,5 Mins,05:40 AM,06:05 AM,25 Mins, 327 Kms,16343,2018-06-04
16,Ottappalam,2,05:58 AM,06:25 AM,27 Mins,06:00 AM,06:26 AM,26 Mins, 336 Kms,16343,2018-06-04
17,Palakkad Jn,2,07:15 AM,06:57 AM,18M Before,07:30 AM,07:30 AM,No Delay, 367 Kms,16343,2018-06-04
18,Palghat Town,2,07:45 AM,07:45 AM,No Delay,07:50 AM,07:50 AM,No Delay, 371 Kms,16343,2018-06-04
19,Pollachi Jn,2,09:05 AM,08:40 AM,25M Before,09:10 AM,09:10 AM,No Delay, 425 Kms,16343,2018-06-04
20,Palani,2,10:28 AM,10:35 AM,7 Mins,10:30 AM,10:52 AM,22 Mins, 488 Kms,16343,2018-06-04
21,Dindigul Jn,2,11:43 AM,12:00 PM,17 Mins,11:45 AM,12:05 PM,20 Mins, 546 Kms,16343,2018-06-04
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-06-05
2,Varkalasivagiri,1,11:04 PM,11:14 PM,10 Mins,11:05 PM,11:15 PM,10 Mins, 41 Kms,16343,2018-06-05
3,Kollam Jn,1,11:30 PM,11:45 PM,15 Mins,11:35 PM,11:50 PM,15 Mins, 64 Kms,16343,2018-06-05
4,Karunagapalli,2,11:58 PM,12:25 AM,27 Mins,11:59 PM,12:26 AM,27 Mins, 91 Kms,16343,2018-06-05
5,Kayankulam Jn,2,12:19 AM,12:44 AM,25 Mins,12:20 AM,12:45 AM,25 Mins, 105 Kms,16343,2018-06-05
6,Mavelikara,2,12:30 AM,12:55 AM,25 Mins,12:31 AM,12:56 AM,25 Mins, 113 Kms,16343,2018-06-05
7,Chengannur,2,12:41 AM,01:12 AM,31 Mins,12:43 AM,01:15 AM,32 Mins, 125 Kms,16343,2018-06-05
8,Tiruvalla,2,12:53 AM,01:28 AM,35 Mins,12:54 AM,01:29 AM,35 Mins, 134 Kms,16343,2018-06-05
9,Changanaseri,2,01:04 AM,01:45 AM,41 Mins,01:05 AM,01:46 AM,41 Mins, 142 Kms,16343,2018-06-05
10,Kottayam,2,01:25 AM,02:08 AM,43 Mins,01:28 AM,02:10 AM,42 Mins, 160 Kms,16343,2018-06-05
11,Ernakulam Town,2,02:55 AM,03:19 AM,24 Mins,03:00 AM,03:24 AM,24 Mins, 223 Kms,16343,2018-06-05
12,Idaplli,2,03:11 AM,03:37 AM,26 Mins,03:12 AM,03:38 AM,26 Mins, 229 Kms,16343,2018-06-05
13,Aluva,2,03:28 AM,03:58 AM,30 Mins,03:30 AM,04:00 AM,30 Mins, 240 Kms,16343,2018-06-05
14,Thrisur,2,04:17 AM,04:53 AM,36 Mins,04:20 AM,04:56 AM,36 Mins, 294 Kms,16343,2018-06-05
15,Shoranur Jn,2,05:30 AM,05:37 AM,7 Mins,05:40 AM,06:20 AM,40 Mins, 327 Kms,16343,2018-06-05
16,Ottappalam,2,05:58 AM,06:37 AM,39 Mins,06:00 AM,06:38 AM,38 Mins, 336 Kms,16343,2018-06-05
17,Palakkad Jn,2,07:15 AM,07:08 AM,7M Before,07:30 AM,07:45 AM,15 Mins, 367 Kms,16343,2018-06-05
18,Palghat Town,2,07:45 AM,08:03 AM,18 Mins,07:50 AM,08:08 AM,18 Mins, 371 Kms,16343,2018-06-05
19,Pollachi Jn,2,09:05 AM,09:04 AM,1M Before,09:10 AM,09:16 AM,6 Mins, 425 Kms,16343,2018-06-05
20,Palani,2,10:28 AM,10:35 AM,7 Mins,10:30 AM,10:55 AM,25 Mins, 488 Kms,16343,2018-06-05
21,Dindigul Jn,2,11:43 AM,11:58 AM,15 Mins,11:45 AM,12:03 PM,18 Mins, 546 Kms,16343,2018-06-05
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-06-06
2,Varkalasivagiri,1,11:04 PM,11:22 PM,18 Mins,11:05 PM,11:23 PM,18 Mins, 41 Kms,16343,2018-06-06
3,Kollam Jn,1,11:30 PM,11:55 PM,25 Mins,11:35 PM,11:58 PM,23 Mins, 64 Kms,16343,2018-06-06
4,Karunagapalli,2,11:58 PM,12:28 AM,30 Mins,11:59 PM,12:29 AM,30 Mins, 91 Kms,16343,2018-06-06
5,Kayankulam Jn,2,12:19 AM,12:47 AM,28 Mins,12:20 AM,12:49 AM,29 Mins, 105 Kms,16343,2018-06-06
6,Mavelikara,2,12:30 AM,01:02 AM,32 Mins,12:31 AM,01:03 AM,32 Mins, 113 Kms,16343,2018-06-06
7,Chengannur,2,12:41 AM,01:17 AM,36 Mins,12:43 AM,01:19 AM,36 Mins, 125 Kms,16343,2018-06-06
8,Tiruvalla,2,12:53 AM,01:32 AM,39 Mins,12:54 AM,01:33 AM,39 Mins, 134 Kms,16343,2018-06-06
9,Changanaseri,2,01:04 AM,01:44 AM,40 Mins,01:05 AM,01:45 AM,40 Mins, 142 Kms,16343,2018-06-06
10,Kottayam,2,01:25 AM,02:05 AM,40 Mins,01:28 AM,02:08 AM,40 Mins, 160 Kms,16343,2018-06-06
11,Ernakulam Town,2,02:55 AM,03:21 AM,26 Mins,03:00 AM,03:25 AM,25 Mins, 223 Kms,16343,2018-06-06
12,Idaplli,2,03:11 AM,03:39 AM,28 Mins,03:12 AM,03:40 AM,28 Mins, 229 Kms,16343,2018-06-06
13,Aluva,2,03:28 AM,04:00 AM,32 Mins,03:30 AM,04:02 AM,32 Mins, 240 Kms,16343,2018-06-06
14,Thrisur,2,04:17 AM,04:47 AM,30 Mins,04:20 AM,04:50 AM,30 Mins, 294 Kms,16343,2018-06-06
15,Shoranur Jn,2,05:30 AM,05:38 AM,8 Mins,05:40 AM,06:18 AM,38 Mins, 327 Kms,16343,2018-06-06
16,Ottappalam,2,05:58 AM,06:33 AM,35 Mins,06:00 AM,06:34 AM,34 Mins, 336 Kms,16343,2018-06-06
17,Palakkad Jn,2,07:15 AM,07:10 AM,5M Before,07:30 AM,07:43 AM,13 Mins, 367 Kms,16343,2018-06-06
18,Palghat Town,2,07:45 AM,07:55 AM,10 Mins,07:50 AM,08:00 AM,10 Mins, 371 Kms,16343,2018-06-06
19,Pollachi Jn,2,09:05 AM,08:50 AM,15M Before,09:10 AM,09:10 AM,No Delay, 425 Kms,16343,2018-06-06
20,Palani,2,10:28 AM,10:28 AM,No Delay,10:30 AM,10:37 AM,7 Mins, 488 Kms,16343,2018-06-06
21,Dindigul Jn,2,11:43 AM,11:43 AM,No Delay,11:45 AM,11:48 AM,3 Mins, 546 Kms,16343,2018-06-06
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:40 PM,10 Mins, 0 Kms,16343,2018-06-07
2,Varkalasivagiri,1,11:04 PM,11:38 PM,34 Mins,11:05 PM,11:39 PM,34 Mins, 41 Kms,16343,2018-06-07
3,Kollam Jn,2,11:30 PM,12:04 AM,34 Mins,11:35 PM,12:07 AM,32 Mins, 64 Kms,16343,2018-06-07
4,Karunagapalli,2,11:58 PM,12:37 AM,39 Mins,11:59 PM,12:38 AM,39 Mins, 91 Kms,16343,2018-06-07
5,Kayankulam Jn,2,12:19 AM,12:55 AM,36 Mins,12:20 AM,12:57 AM,37 Mins, 105 Kms,16343,2018-06-07
6,Mavelikara,2,12:30 AM,01:07 AM,37 Mins,12:31 AM,01:09 AM,38 Mins, 113 Kms,16343,2018-06-07
7,Chengannur,2,12:41 AM,01:21 AM,40 Mins,12:43 AM,01:23 AM,40 Mins, 125 Kms,16343,2018-06-07
8,Tiruvalla,2,12:53 AM,01:34 AM,41 Mins,12:54 AM,01:35 AM,41 Mins, 134 Kms,16343,2018-06-07
9,Changanaseri,2,01:04 AM,01:46 AM,42 Mins,01:05 AM,01:48 AM,43 Mins, 142 Kms,16343,2018-06-07
10,Kottayam,2,01:25 AM,02:09 AM,44 Mins,01:28 AM,02:12 AM,44 Mins, 160 Kms,16343,2018-06-07
11,Ernakulam Town,2,02:55 AM,03:22 AM,27 Mins,03:00 AM,03:27 AM,27 Mins, 223 Kms,16343,2018-06-07
12,Idaplli,2,03:11 AM,03:40 AM,29 Mins,03:12 AM,03:41 AM,29 Mins, 229 Kms,16343,2018-06-07
13,Aluva,2,03:28 AM,04:06 AM,38 Mins,03:30 AM,04:08 AM,38 Mins, 240 Kms,16343,2018-06-07
14,Thrisur,2,04:17 AM,04:57 AM,40 Mins,04:20 AM,04:59 AM,39 Mins, 294 Kms,16343,2018-06-07
15,Shoranur Jn,2,05:30 AM,05:40 AM,10 Mins,05:40 AM,06:02 AM,22 Mins, 327 Kms,16343,2018-06-07
16,Ottappalam,2,05:58 AM,06:20 AM,22 Mins,06:00 AM,06:22 AM,22 Mins, 336 Kms,16343,2018-06-07
17,Palakkad Jn,2,07:15 AM,06:53 AM,22M Before,07:30 AM,07:30 AM,No Delay, 367 Kms,16343,2018-06-07
18,Palghat Town,2,07:45 AM,07:45 AM,No Delay,07:50 AM,07:50 AM,No Delay, 371 Kms,16343,2018-06-07
19,Pollachi Jn,2,09:05 AM,08:55 AM,10M Before,09:10 AM,09:22 AM,12 Mins, 425 Kms,16343,2018-06-07
20,Palani,2,10:28 AM,10:30 AM,2 Mins,10:30 AM,10:52 AM,22 Mins, 488 Kms,16343,2018-06-07
21,Dindigul Jn,2,11:43 AM,11:53 AM,10 Mins,11:45 AM,11:54 AM,9 Mins, 546 Kms,16343,2018-06-07
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-06-08
2,Varkalasivagiri,1,11:04 PM,11:23 PM,19 Mins,11:05 PM,11:25 PM,20 Mins, 41 Kms,16343,2018-06-08
3,Kollam Jn,1,11:30 PM,11:50 PM,20 Mins,11:35 PM,11:54 PM,19 Mins, 64 Kms,16343,2018-06-08
4,Karunagapalli,2,11:58 PM,12:28 AM,30 Mins,11:59 PM,12:29 AM,30 Mins, 91 Kms,16343,2018-06-08
5,Kayankulam Jn,2,12:19 AM,12:45 AM,26 Mins,12:20 AM,12:46 AM,26 Mins, 105 Kms,16343,2018-06-08
6,Mavelikara,2,12:30 AM,12:58 AM,28 Mins,12:31 AM,12:59 AM,28 Mins, 113 Kms,16343,2018-06-08
7,Chengannur,2,12:41 AM,01:15 AM,34 Mins,12:43 AM,01:16 AM,33 Mins, 125 Kms,16343,2018-06-08
8,Tiruvalla,2,12:53 AM,01:29 AM,36 Mins,12:54 AM,01:30 AM,36 Mins, 134 Kms,16343,2018-06-08
9,Changanaseri,2,01:04 AM,01:40 AM,36 Mins,01:05 AM,01:41 AM,36 Mins, 142 Kms,16343,2018-06-08
10,Kottayam,2,01:25 AM,02:02 AM,37 Mins,01:28 AM,02:04 AM,36 Mins, 160 Kms,16343,2018-06-08
11,Ernakulam Town,2,02:55 AM,03:16 AM,21 Mins,03:00 AM,03:22 AM,22 Mins, 223 Kms,16343,2018-06-08
12,Idaplli,2,03:11 AM,03:35 AM,24 Mins,03:12 AM,03:36 AM,24 Mins, 229 Kms,16343,2018-06-08
13,Aluva,2,03:28 AM,03:53 AM,25 Mins,03:30 AM,03:54 AM,24 Mins, 240 Kms,16343,2018-06-08
14,Thrisur,2,04:17 AM,04:44 AM,27 Mins,04:20 AM,04:46 AM,26 Mins, 294 Kms,16343,2018-06-08
15,Shoranur Jn,2,05:30 AM,05:38 AM,8 Mins,05:40 AM,06:05 AM,25 Mins, 327 Kms,16343,2018-06-08
16,Ottappalam,2,05:58 AM,06:26 AM,28 Mins,06:00 AM,06:28 AM,28 Mins, 336 Kms,16343,2018-06-08
17,Palakkad Jn,2,07:15 AM,06:57 AM,18M Before,07:30 AM,07:30 AM,No Delay, 367 Kms,16343,2018-06-08
18,Palghat Town,2,07:45 AM,07:43 AM,2M Before,07:50 AM,07:50 AM,No Delay, 371 Kms,16343,2018-06-08
19,Pollachi Jn,2,09:05 AM,09:08 AM,3 Mins,09:10 AM,09:13 AM,3 Mins, 425 Kms,16343,2018-06-08
20,Palani,2,10:28 AM,10:23 AM,5M Before,10:30 AM,10:47 AM,17 Mins, 488 Kms,16343,2018-06-08
21,Dindigul Jn,2,11:43 AM,11:52 AM,9 Mins,11:45 AM,11:57 AM,12 Mins, 546 Kms,16343,2018-06-08
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-06-09
2,Varkalasivagiri,1,11:04 PM,11:15 PM,11 Mins,11:05 PM,11:16 PM,11 Mins, 41 Kms,16343,2018-06-09
3,Kollam Jn,1,11:30 PM,11:40 PM,10 Mins,11:35 PM,11:45 PM,10 Mins, 64 Kms,16343,2018-06-09
4,Karunagapalli,2,11:58 PM,12:16 AM,18 Mins,11:59 PM,12:17 AM,18 Mins, 91 Kms,16343,2018-06-09
5,Kayankulam Jn,2,12:19 AM,12:35 AM,16 Mins,12:20 AM,12:36 AM,16 Mins, 105 Kms,16343,2018-06-09
6,Mavelikara,2,12:30 AM,12:49 AM,19 Mins,12:31 AM,12:50 AM,19 Mins, 113 Kms,16343,2018-06-09
7,Chengannur,2,12:41 AM,01:05 AM,24 Mins,12:43 AM,01:07 AM,24 Mins, 125 Kms,16343,2018-06-09
8,Tiruvalla,2,12:53 AM,01:19 AM,26 Mins,12:54 AM,01:20 AM,26 Mins, 134 Kms,16343,2018-06-09
9,Changanaseri,2,01:04 AM,01:33 AM,29 Mins,01:05 AM,01:44 AM,39 Mins, 142 Kms,16343,2018-06-09
10,Kottayam,2,01:25 AM,02:07 AM,42 Mins,01:28 AM,02:32 AM,1 Hr 4 Mins, 160 Kms,16343,2018-06-09
11,Ernakulam Town,2,02:55 AM,03:44 AM,49 Mins,03:00 AM,03:49 AM,49 Mins, 223 Kms,16343,2018-06-09
12,Idaplli,2,03:11 AM,04:04 AM,53 Mins,03:12 AM,04:05 AM,53 Mins, 229 Kms,16343,2018-06-09
13,Aluva,2,03:28 AM,04:20 AM,52 Mins,03:30 AM,04:24 AM,54 Mins, 240 Kms,16343,2018-06-09
14,Thrisur,2,04:17 AM,05:13 AM,56 Mins,04:20 AM,05:15 AM,55 Mins, 294 Kms,16343,2018-06-09
15,Shoranur Jn,2,05:30 AM,06:02 AM,32 Mins,05:40 AM,06:32 AM,52 Mins, 327 Kms,16343,2018-06-09
16,Ottappalam,2,05:58 AM,06:51 AM,53 Mins,06:00 AM,06:53 AM,53 Mins, 336 Kms,16343,2018-06-09
17,Palakkad Jn,2,07:15 AM,07:23 AM,8 Mins,07:30 AM,07:43 AM,13 Mins, 367 Kms,16343,2018-06-09
18,Palghat Town,2,07:45 AM,07:57 AM,12 Mins,07:50 AM,08:02 AM,12 Mins, 371 Kms,16343,2018-06-09
19,Pollachi Jn,2,09:05 AM,08:55 AM,10M Before,09:10 AM,09:44 AM,34 Mins, 425 Kms,16343,2018-06-09
20,Palani,2,10:28 AM,10:51 AM,23 Mins,10:30 AM,10:56 AM,26 Mins, 488 Kms,16343,2018-06-09
21,Dindigul Jn,2,11:43 AM,12:00 PM,17 Mins,11:45 AM,12:03 PM,18 Mins, 546 Kms,16343,2018-06-09
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:55 PM,25 Mins, 0 Kms,16343,2018-06-10
2,Varkalasivagiri,1,11:04 PM,11:44 PM,40 Mins,11:05 PM,11:45 PM,40 Mins, 41 Kms,16343,2018-06-10
3,Kollam Jn,2,11:30 PM,12:11 AM,41 Mins,11:35 PM,12:15 AM,40 Mins, 64 Kms,16343,2018-06-10
4,Karunagapalli,2,11:58 PM,12:47 AM,49 Mins,11:59 PM,12:48 AM,49 Mins, 91 Kms,16343,2018-06-10
5,Kayankulam Jn,2,12:19 AM,01:03 AM,44 Mins,12:20 AM,01:04 AM,44 Mins, 105 Kms,16343,2018-06-10
6,Mavelikara,2,12:30 AM,01:19 AM,49 Mins,12:31 AM,01:20 AM,49 Mins, 113 Kms,16343,2018-06-10
7,Chengannur,2,12:41 AM,01:34 AM,53 Mins,12:43 AM,01:36 AM,53 Mins, 125 Kms,16343,2018-06-10
8,Tiruvalla,2,12:53 AM,01:46 AM,53 Mins,12:54 AM,01:47 AM,53 Mins, 134 Kms,16343,2018-06-10
9,Changanaseri,2,01:04 AM,01:58 AM,54 Mins,01:05 AM,01:59 AM,54 Mins, 142 Kms,16343,2018-06-10
10,Kottayam,2,01:25 AM,02:21 AM,56 Mins,01:28 AM,02:26 AM,58 Mins, 160 Kms,16343,2018-06-10
11,Ernakulam Town,2,02:55 AM,04:04 AM,1 Hr 9 Mins,03:00 AM,04:09 AM,1 Hr 9 Mins, 223 Kms,16343,2018-06-10
12,Idaplli,2,03:11 AM,04:22 AM,1 Hr 11 Mins,03:12 AM,04:23 AM,1 Hr 11 Mins, 229 Kms,16343,2018-06-10
13,Aluva,2,03:28 AM,04:38 AM,1 Hr 10 Mins,03:30 AM,04:40 AM,1 Hr 10 Mins, 240 Kms,16343,2018-06-10
14,Thrisur,2,04:17 AM,05:29 AM,1 Hr 12 Mins,04:20 AM,05:31 AM,1 Hr 11 Mins, 294 Kms,16343,2018-06-10
15,Shoranur Jn,2,05:30 AM,06:24 AM,54 Mins,05:40 AM,06:52 AM,1 Hr 12 Mins, 327 Kms,16343,2018-06-10
16,Ottappalam,2,05:58 AM,07:08 AM,1 Hr 10 Mins,06:00 AM,07:09 AM,1 Hr 9 Mins, 336 Kms,16343,2018-06-10
17,Palakkad Jn,2,07:15 AM,07:42 AM,27 Mins,07:30 AM,08:03 AM,33 Mins, 367 Kms,16343,2018-06-10
18,Palghat Town,2,07:45 AM,08:18 AM,33 Mins,07:50 AM,08:20 AM,30 Mins, 371 Kms,16343,2018-06-10
19,Pollachi Jn,2,09:05 AM,09:19 AM,14 Mins,09:10 AM,09:24 AM,14 Mins, 425 Kms,16343,2018-06-10
20,Palani,2,10:28 AM,10:35 AM,7 Mins,10:30 AM,10:43 AM,13 Mins, 488 Kms,16343,2018-06-10
21,Dindigul Jn,2,11:43 AM,11:48 AM,5 Mins,11:45 AM,11:52 AM,7 Mins, 546 Kms,16343,2018-06-10
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:35 PM,5 Mins, 0 Kms,16343,2018-06-11
2,Varkalasivagiri,1,11:04 PM,11:23 PM,19 Mins,11:05 PM,11:24 PM,19 Mins, 41 Kms,16343,2018-06-11
3,Kollam Jn,1,11:30 PM,11:51 PM,21 Mins,11:35 PM,11:55 PM,20 Mins, 64 Kms,16343,2018-06-11
4,Karunagapalli,2,11:58 PM,12:27 AM,29 Mins,11:59 PM,12:28 AM,29 Mins, 91 Kms,16343,2018-06-11
5,Kayankulam Jn,2,12:19 AM,12:47 AM,28 Mins,12:20 AM,12:48 AM,28 Mins, 105 Kms,16343,2018-06-11
6,Mavelikara,2,12:30 AM,01:01 AM,31 Mins,12:31 AM,01:02 AM,31 Mins, 113 Kms,16343,2018-06-11
7,Chengannur,2,12:41 AM,01:18 AM,37 Mins,12:43 AM,01:20 AM,37 Mins, 125 Kms,16343,2018-06-11
8,Tiruvalla,2,12:53 AM,01:34 AM,41 Mins,12:54 AM,01:35 AM,41 Mins, 134 Kms,16343,2018-06-11
9,Changanaseri,2,01:04 AM,01:45 AM,41 Mins,01:05 AM,01:46 AM,41 Mins, 142 Kms,16343,2018-06-11
10,Kottayam,2,01:25 AM,02:07 AM,42 Mins,01:28 AM,02:10 AM,42 Mins, 160 Kms,16343,2018-06-11
11,Ernakulam Town,2,02:55 AM,03:43 AM,48 Mins,03:00 AM,03:48 AM,48 Mins, 223 Kms,16343,2018-06-11
12,Idaplli,2,03:11 AM,04:01 AM,50 Mins,03:12 AM,04:02 AM,50 Mins, 229 Kms,16343,2018-06-11
13,Aluva,2,03:28 AM,04:18 AM,50 Mins,03:30 AM,04:20 AM,50 Mins, 240 Kms,16343,2018-06-11
14,Thrisur,2,04:17 AM,05:18 AM,1 Hr 1 Min,04:20 AM,05:21 AM,1 Hr 1 Min, 294 Kms,16343,2018-06-11
15,Shoranur Jn,2,05:30 AM,06:06 AM,36 Mins,05:40 AM,06:48 AM,1 Hr 8 Mins, 327 Kms,16343,2018-06-11
16,Ottappalam,2,05:58 AM,07:06 AM,1 Hr 8 Mins,06:00 AM,07:07 AM,1 Hr 7 Mins, 336 Kms,16343,2018-06-11
17,Palakkad Jn,2,07:15 AM,07:35 AM,20 Mins,07:30 AM,07:50 AM,20 Mins, 367 Kms,16343,2018-06-11
18,Palghat Town,2,07:45 AM,08:05 AM,20 Mins,07:50 AM,08:10 AM,20 Mins, 371 Kms,16343,2018-06-11
19,Pollachi Jn,2,09:05 AM,09:10 AM,5 Mins,09:10 AM,09:17 AM,7 Mins, 425 Kms,16343,2018-06-11
20,Palani,2,10:28 AM,10:25 AM,3M Before,10:30 AM,10:45 AM,15 Mins, 488 Kms,16343,2018-06-11
21,Dindigul Jn,2,11:43 AM,11:43 AM,No Delay,11:45 AM,11:47 AM,2 Mins, 546 Kms,16343,2018-06-11
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-06-12
2,Varkalasivagiri,1,11:04 PM,11:13 PM,9 Mins,11:05 PM,11:14 PM,9 Mins, 41 Kms,16343,2018-06-12
3,Kollam Jn,1,11:30 PM,11:40 PM,10 Mins,11:35 PM,11:45 PM,10 Mins, 64 Kms,16343,2018-06-12
4,Karunagapalli,2,11:58 PM,12:14 AM,16 Mins,11:59 PM,12:15 AM,16 Mins, 92 Kms,16343,2018-06-12
5,Kayankulam Jn,2,12:19 AM,12:33 AM,14 Mins,12:20 AM,12:34 AM,14 Mins, 105 Kms,16343,2018-06-12
6,Mavelikara,2,12:30 AM,12:49 AM,19 Mins,12:31 AM,12:50 AM,19 Mins, 113 Kms,16343,2018-06-12
7,Chengannur,2,12:41 AM,01:03 AM,22 Mins,12:43 AM,01:05 AM,22 Mins, 126 Kms,16343,2018-06-12
